,hc_specificity,dev_peak,aging_decline,conservation,gwas,sgn_specificity,score,TPS_FINAL
SMAD7,0.0,0.4978239826075859,0.3057482713132567,0.5,0.0,0.35094857,0.1941291515218425,0.2156167512185057
SNX4,0.0,0.4102209370290102,0.3057480633490304,0.5,0.0,0.43844852,0.1941191639039635,0.21559610090815662
AHNAK2,0.0,0.0,0.7596725085700597,0.5,0.0,0.5081969,0.2111110047460704,0.21559025628550896
MYO1E,0.0,0.6373791054951167,0.3057479983602057,0.5,0.0,0.21124251,0.1940150514257757,0.21558652285305419
PDRG1,0.0,0.4640595863945325,0.3106308104023391,0.5,0.0,0.38081416,0.1942697687971507,0.21556937083925737
LSM8,0.0,0.4277633832833127,0.4378748433497682,0.5,0.0,0.32163262,0.1988939228490342,0.21556042715912777
RUSC2,0.0,0.6436250296875733,0.3057483752953707,0.5,0.0,0.20474638,0.1940721120447532,0.21553653823182026
FAM13C,0.0,0.5622260549773007,0.1840663228574285,0.5,0.0,0.37740055,0.189501160448863,0.21553526942407444
COL5A2,0.0,0.3698092312895044,0.3057482713132542,0.5,0.0,0.4784799,0.1940449159212796,0.215520066954889
GLCE,0.0,0.5734920182813225,0.3057477514026888,0.5,0.0,0.27474138,0.1940882353117504,0.21550884236666779
TSN,0.0,0.4047403263843498,0.30574806334903,0.5,0.0,0.4434294,0.194042698308887,0.21549615477922449
BSDC1,0.0,0.4744328175958643,0.3057477514026858,0.5,0.0,0.37372413,0.1940520777279233,0.21549355222957572
LIN54,0.0,0.3103548104709392,0.3057484792774819,0.5,0.0,0.5377558,0.1940414804341183,0.21548439398581015
BCO1,0.0,0.0,0.8280867353267696,0.5,0.0,0.45630062,0.2136417238018171,0.21547313429901543
IRF2BPL,2.7415590503789005e-05,0.3718424401830595,0.377861980792878,0.5,0.0,0.4219991,0.1967139114412741,0.2154558298326948
PIK3R3,0.0,0.5727180536664045,0.3057479593669132,0.5,0.0,0.27518502,0.1939875784998475,0.21544280863831788
GNA13,0.0,0.3553695438646352,0.3057480633490286,0.5,0.0,0.49233425,0.1940032825478539,0.21540296827528133
INF2,0.0,0.5654609349949337,0.305748479277482,0.5,0.0,0.28222814,0.1939936313147598,0.21540008689060902
ETNK1,0.0,0.4680618679251608,0.3057477514026859,0.5,0.0,0.37961388,0.1938375686607789,0.21539731229543507
TIPARP,0.0,0.4762102958413386,0.3057484792774833,0.5,0.0,0.37146086,0.1939638069583866,0.2153965030598902
MX2,0.0,0.7874905865557003,2.144631052177657e-07,0.5,0.0,0.28947443,0.260198957119184,0.21539303548060584
GCLM,0.0008493297054579033,0.4485016338937589,0.3057483752953689,0.5,0.0,0.39786512,0.1937148969017313,0.2153904059846945
TMEM82,0.004692729578246777,0.5388846319690094,0.5201198539368772,0.5,0.0,0.1408754,0.2009347887386459,0.21537780335780748
AC138024.1,0.3415992509479103,0.0,0.3057480633490281,0.5,0.0,0.3351615,0.117078269810197,0.21537428478672732
DAD1,0.0006864798223052331,0.3775023396576964,0.3057483752953689,0.5,0.0,0.46902648,0.1937878899300427,0.21537396417253624
ATAT1,0.0,0.4326924914773749,0.3057475434384589,0.5,0.0,0.41480902,0.1936615113254901,0.21536243381124381
MFHAS1,0.0,0.5361212568965681,0.305748505272987,0.5,0.0,0.31128982,0.194106144093856,0.21534449117026166
DNM3,0.0,0.6669429942038555,0.3057480633490296,0.5,0.0,0.18043354,0.1938664882093924,0.21533751634312553
MOCS1,0.0,0.5705567475024943,0.3057483752953694,0.5,0.0,0.27681234,0.1939657730568261,0.21533607379480427
TRA2B,0.0,0.4612046337021468,0.3057477514026854,0.5,0.0,0.38612404,0.1937601114247812,0.21532789745083217
KIF18A,0.0,0.4756796505611144,0.5625387000718011,0.5,0.0,0.17899626,0.2034061359481973,0.21531598712299305
BIRC6,0.0,0.490860882283563,0.3057480633490296,0.5,0.0,0.3563743,0.1938413054712996,0.21530924595906703
C13ORF42,0.34135595001275704,0.0,0.3057480633490281,0.5,0.0,0.3351615,0.1170693872697674,0.2153012945061813
SUMF2,0.0,0.5378366621696229,0.2520178044211039,0.5,0.0,0.3496128,0.1918732168228777,0.2152925630970902
MRPL13,0.0,0.4607863869735377,0.3311750566409562,0.5,0.0,0.3672924,0.194597865675214,0.21529201589085098
PDE3B,0.0,0.5597014017345586,0.3241181253883175,0.5,0.0,0.2734369,0.1945269119473798,0.21524537915515934
CSPG4,0.0,0.5658932825551214,0.2739303031350526,0.5,0.0,0.30487245,0.1926417658648748,0.21524269198128218
RAB15,0.02288775890597922,0.4329604475657131,0.305748375295371,0.5,0.0,0.37958068,0.1886414383863381,0.21523680947924204
PELI2,0.0,0.6532940404651304,0.305748115340086,0.5,0.0,0.19352075,0.1939408925578275,0.21522517539403896
ABO,0.0,0.7866402657775255,1.847542548714731e-15,0.5,0.0,0.28947443,0.2160695916261114,0.21522293915550542
DMTN,0.0,0.5453919306841186,0.3059837462448887,0.5,0.0,0.301182,0.1937711698613936,0.21521234807355705
PCDHA2,0.0,0.5115780793575693,0.3057480633490281,0.5,0.0,0.3351615,0.1938259534612977,0.21521012537386808
CFAP161,0.0,0.0,0.9330182384023328,0.5,0.0,0.37619013,0.2174251491295684,0.21519076176034993
PPM1E,0.0,0.4961899638227397,0.3088205465830473,0.5,0.0,0.34812197,0.193939456679914,0.21518546875200506
ANKHD1,0.0,0.5384853310375031,0.3057481673311405,0.5,0.0,0.30800065,0.1931684512073505,0.2151594213071717
IFIT2,0.0,0.6234034524143722,0.3457774081248982,0.5,0.0,0.19305246,0.1952655872498058,0.21515779370160917
POLR2D,0.0,0.3684227784877462,0.6002418505108652,0.5,0.0,0.25716004,0.2048421153771474,0.21515284127417905
CHMP2B,0.0,0.5132206383873373,0.3178611978129236,0.5,0.0,0.3241342,0.1942511280296104,0.21515014734940602
TRIP6,0.0,0.5332738093935276,0.3193548499207137,0.5,0.0,0.3029427,0.1942930362427288,0.21514652936681258
HNRNPU,0.0,0.4294376931540173,0.3057484792774819,0.5,0.0,0.41695434,0.1938070385123712,0.21514067852242574
PPIL3,0.0,0.426221889717398,0.3057478553848002,0.5,0.0,0.42015824,0.1938042700351756,0.21513820425119964
ANKMY2,0.0,0.350803167574511,0.3057481413356136,0.5,0.0,0.49556127,0.1939306380200636,0.21513510871524427
PPAT,0.0,0.5123709740828016,0.3057476474205726,0.5,0.0,0.33396673,0.194313127217905,0.21512968792964623
PARK7,0.05928274389225192,0.3851920308082086,0.3141472514037258,0.5,0.0,0.3659037,0.1807238377424552,0.21512605703987617
TOP3B,0.0,0.5490137990051278,0.3057479593669155,0.5,0.0,0.29729035,0.1938020303533023,0.2151230237060629
KLF13,0.0,0.6231605929270287,0.3057484792774824,0.5,0.0,0.22310853,0.1937621160470271,0.21511609647702812
SEC24D,0.0,0.4348974502471365,0.3057479593669137,0.5,0.0,0.411371,0.1937457940396491,0.21511588395446435
RGMA,0.0,0.4519656295966794,0.3057480633490275,0.5,0.0,0.39429086,0.1937378420201864,0.21511350742169003
FAM174A,0.0,0.4923837477916962,0.3057476474205723,0.5,0.0,0.35384366,0.1937468617626927,0.21510762867142508
RAB6A,0.0,0.3820565118391568,0.3057483752953691,0.5,0.0,0.46410245,0.1937540334583923,0.21509404866213672
RASL12,0.0,0.5935666977492895,0.3057485085224228,0.5,0.0,0.25251755,0.1936482552806916,0.21507912582822133
ZADH2,0.0,0.5539775574270757,0.3057485052729877,0.5,0.0,0.2919029,0.1936851317237667,0.2150383672763633
FOXRED1,0.0,0.4676534586939337,0.4074215446679369,0.5,0.0,0.30181038,0.197505098501952,0.21500599943897727
DPP4,0.0,0.6641278349904209,0.3057478553848007,0.5,0.0,0.1815797,0.1936763039016669,0.21500368530580433
BORCS6,0.0006094604309991239,0.0,0.9043515362759398,0.5,0.0,0.39581433,0.2159716735464336,0.21499843457069068
SWI5,0.0,0.4748891152852004,0.3057480633490296,0.5,0.0,0.3707729,0.1936592729144239,0.2149946125593945
TMOD3,0.0,0.3914756608787857,0.3057476474205733,0.5,0.0,0.45414284,0.1936678951316307,0.21498584728884315
TMEM184B,0.0,0.618051127316219,0.3057482713132567,0.5,0.0,0.22748956,0.1936652304744978,0.21497037816023234
C1GALT1C1,0.0001222417051615125,0.3905795941041282,0.314529036049808,0.5,0.0,0.44813582,0.1939161292485482,0.2149591107398453
IL13RA2,0.0,0.7648311882280956,0.0410690945218653,0.5,0.0,0.27911916,0.1837057222160341,0.2149504338238989
HIST1H2AH,0.005913118390161565,0.7762424712880787,1.847542548714731e-15,0.5,0.0,0.28947443,0.313155580020211,0.2149173157746645
GGACT,0.0007312276178436807,0.5455240433281543,0.3057484792774846,0.5,0.0,0.29861283,0.1934298034298852,0.21490901484260666
EHD4,0.0,0.5367334168561142,0.328829717393534,0.5,0.0,0.29117504,0.1944755863617136,0.21490614898025295
NRCAM,0.0,0.4630860650345046,0.3057482713132571,0.5,0.0,0.38208982,0.1935409433317058,0.21489741770388948
GALNT16,0.0,0.4751088113971938,0.319093802405601,0.5,0.0,0.3600033,0.1940725155060562,0.2148864926402789
ATF2,0.0,0.4947002482019811,0.305747855384801,0.5,0.0,0.3503243,0.1937389228423509,0.21486708794811638
SLC44A3,0.0,0.5875377453000261,0.3057478553847977,0.5,0.0,0.25742579,0.1936752206932535,0.2148548853677249
ADPRHL2,0.0,0.5342438636271764,0.3141767541274147,0.5,0.0,0.30436075,0.193875220281261,0.2148474358445475
UBE2A,0.0,0.4715547890924683,0.3627249572956788,0.5,0.0,0.3305806,0.1956754490621201,0.21483582141284546
ZEB1,0.0,0.3528937136162128,0.3057481673311432,0.5,0.0,0.49182633,0.1935077017698314,0.21480623382291403
PTGES3,0.0,0.4061790717623273,0.3057484792774832,0.5,0.0,0.438463,0.1935252338613351,0.21479068624408795
GK5,0.0,0.5575926702250744,0.3057477514026869,0.5,0.0,0.28702807,0.1931478248515954,0.2147863107554179
RALBP1,0.0,0.4364117275023818,0.3057484272864265,0.5,0.0,0.40814945,0.1934881859028346,0.21477449959344036
PCGF2,0.0,0.4219574034223246,0.3057482713132559,0.5,0.0,0.4225921,0.1934858094776651,0.2147721413814533
NIT1,0.0,0.4912740409324857,0.3057481673311424,0.5,0.0,0.35326558,0.1935373825633018,0.2147701492861685
TCERG1,0.0,0.4532889956079512,0.3057476994116312,0.5,0.0,0.39118645,0.1932420926548743,0.21475724403333496
CDC20B,0.0,0.0,0.9848004397456328,0.5,0.0,0.3351615,0.2190084486869378,0.21475236596184494
VPS18,0.0,0.4950524753259865,0.3382896676936779,0.5,0.0,0.32497516,0.1947275113765537,0.214748977219249
SURF1,0.00011593945894572401,0.3643714112067021,0.4453390014543315,0.5,0.0,0.37517375,0.1985301509171992,0.21474466429717384
DAGLA,0.06745251480554453,0.6427731472709488,0.3057478553847995,0.5,0.0,0.10041046,0.1782354623864236,0.21473465420357307
ANKRD44,0.0,0.4897698506584514,0.3057480633490284,0.5,0.0,0.35455364,0.1934474966552654,0.21472690763404456
GTPBP8,0.0,0.4429947234734087,0.3057482713132563,0.5,0.0,0.40131003,0.1934964010551069,0.21472319139167018
TEX9,0.0,0.4386971769575347,0.3057474394563468,0.5,0.0,0.40555078,0.1932088984711028,0.21471170730995898
ZFP64,0.0,0.5910382822031522,0.305748167331142,0.5,0.0,0.2531759,0.1934384944201123,0.21470506154030178
CDCA5,0.0,0.7840473409089777,1.847542548714731e-15,0.5,0.0,0.28947443,0.2500081935422803,0.21470435418179581
IGF2BP3,0.0,0.5099127163385228,0.3133350863266835,0.5,0.0,0.3285291,0.1936989866519037,0.21468862621670712
DCHS1,0.0,0.5181764328805424,0.3057475954295179,0.5,0.0,0.32594702,0.1934228192463817,0.21468682989053617
EMILIN1,0.0,0.7562056110789602,0.0458303114700077,0.5,0.0,0.28279498,0.183665785045769,0.21467466493629322
MINPP1,0.0,0.4730353051619265,0.307742902243581,0.5,0.0,0.3695237,0.1935023554068448,0.2146732363689225
CHAMP1,0.0,0.5262551985870555,0.3304613630934507,0.5,0.0,0.2992575,0.19420184295817,0.21467174418142873
ESF1,0.0,0.6007440422571201,0.3057479333713874,0.5,0.0,0.24328637,0.1934359811040747,0.21466827245713213
KLHL28,0.0,0.5387781375792791,0.3057478553848012,0.5,0.0,0.30523163,0.1933004384305575,0.214664131823576
HTATSF1,0.0,0.5441114546625303,0.3057481673311415,0.5,0.0,0.2998136,0.1933969490046483,0.21464723603217728
LRIG3,0.0,0.6055349890511217,0.2573049289661588,0.5,0.0,0.2747097,0.191581247722991,0.21464467715514818
TCP11L2,0.0,0.5387110847972189,0.3057484792774822,0.5,0.0,0.3051131,0.1933820469241836,0.21462710885106612
NALCN,0.0,0.4231738617412219,0.3057483752953688,0.5,0.0,0.42064843,0.1932927077666665,0.2146267146425497
SRR,0.0,0.5727598223784733,0.3057480633490282,0.5,0.0,0.27100146,0.1934101888323217,0.21461446597804892
TAMM41,0.0,0.4815579858618635,0.3790520562627947,0.5,0.0,0.30721277,0.1961490263261605,0.2146119596117919
AL513128.1,0.3390352193615433,0.0,0.3057480633490281,0.5,0.0,0.3351615,0.1170763219781029,0.21460507531081718
NPEPPS,0.0,0.3447875486247789,0.3057478553848025,0.5,0.0,0.4989243,0.1934793644745471,0.21460454803267615
VPS51,0.0,0.4604480473854184,0.3481142706180399,0.5,0.0,0.35148326,0.1949527768119549,0.21460340206978967
PRODH,0.00043820706883202024,0.5584673359958274,0.3057482193222001,0.5,0.0,0.28454256,0.1932553666119827,0.21459567421814513
TPD52,0.0,0.4245128982411906,0.3057480633490266,0.5,0.0,0.41909495,0.1933778303806831,0.21458377915059212
FER1L5,0.0,0.0,0.8795287171961628,0.5,0.0,0.41321066,0.2142666208531405,0.21457143957942443
TMEM65,0.0,0.4402786720058418,0.3057484792774835,0.5,0.0,0.40297505,0.1933259019886739,0.2145130162927909
PSMD14,0.0,0.5637880127110275,0.3057480633490282,0.5,0.0,0.27946022,0.1933274172503215,0.21451185604455975
LSR,0.0,0.4313331888669019,0.3768013533134468,0.5,0.0,0.35847104,0.1959012995009668,0.21448104877039742
DNAJB11,7.101716122651891e-05,0.320757872380691,0.3057476474205736,0.5,0.0,0.5222286,0.1929472117912437,0.2144807467375922
RAD50,0.0,0.5210206643862342,0.3057478553847997,0.5,0.0,0.3220568,0.1931981334630457,0.2144776711849668
TMTC1,0.0,0.4991370698230389,0.3057478033937442,0.5,0.0,0.34390888,0.193258200737516,0.2144713604736694
LAMP2,0.0,0.369289721704741,0.3057484792774818,0.5,0.0,0.47371808,0.1932624746860033,0.21446383223257046
SCFD1,0.0,0.502548742403992,0.3057485312685403,0.5,0.0,0.34031892,0.1925681946450465,0.21443581217107946
SRSF11,0.0,0.5342979860170438,0.3057479853624434,0.5,0.0,0.30855626,0.193233213529221,0.21443304700777527
SPECC1L,0.0,0.4395971625496749,0.305747751402687,0.5,0.0,0.40322703,0.193237408358983,0.21442700122033803
FZD3,0.0,0.5558940570559476,0.3057485832595994,0.5,0.0,0.28692266,0.1932632515178187,0.21442563090012945
ALMS1,0.0,0.6357098581972666,0.3057480633490292,0.5,0.0,0.20709196,0.1932801925953517,0.21442257314180768
PCDH7,0.0,0.4740478785225913,0.305747647420572,0.5,0.0,0.36862078,0.1932208789410333,0.21439587881760402
PRKCSH,0.0,0.4613093693664255,0.3101491795167013,0.5,0.0,0.3780066,0.1933637747195816,0.21438557080079032
CLTC,0.0,0.4832184367462342,0.3057480633490287,0.5,0.0,0.35937822,0.1932675611783293,0.21438154085160116
MAPK1,0.0,0.3562372172606234,0.3057478553848007,0.5,0.0,0.48631245,0.1932090463567148,0.21437211175984477
DPP8,0.0,0.3854909501254703,0.3057483233043133,0.5,0.0,0.45704266,0.193188682538999,0.21436897052074105
ANKLE2,0.0,0.5232215049111827,0.3057479593669157,0.5,0.0,0.31915975,0.1931625925326864,0.2143384448872739
HMGN3,0.0,0.4031013460293693,0.3057482713132557,0.5,0.0,0.4392557,0.1931800684551344,0.21433364990286224
SF3B2,0.0,0.3455187805056327,0.3057477514026874,0.5,0.0,0.49677792,0.1931605231632031,0.21432150281152967
SLC20A1,0.0,0.4273545722826308,0.305748479277484,0.5,0.0,0.41487715,0.1931440612094015,0.21430861634814877
COL1A2,0.0,0.3893769838966214,0.3057480633490296,0.5,0.0,0.45284954,0.1931319976742337,0.2143075142816787
MYLK,0.0,0.7635611825678544,0.0705866969463365,0.5,0.0,0.25486392,0.1858940971549458,0.21427302505552137
HCRTR2,0.0,0.5724176796480039,0.2792090869508772,0.5,0.0,0.28947443,0.2910104828347333,0.21425978497223236
CTDSPL,0.0,0.5925966677369668,0.1965876439161485,0.5,0.0,0.33116013,0.189036531362196,0.21423950613481563
GSK3A,0.0,0.5538602225626439,0.3057479593669152,0.5,0.0,0.28795183,0.1930730585259606,0.21422460441756608
LASP1,0.0,0.583197717145133,0.305748479277484,0.5,0.0,0.25857702,0.1930656596202404,0.2142172193206492
ENPP2,0.002243168389544983,0.5478578835669585,0.3057484792774852,0.5,0.0,0.29052413,0.192529621694429,0.214211625121878
SCAMP4,0.0,0.5695031148187858,0.3057480633490281,0.5,0.0,0.27211532,0.1929495538434592,0.21418589646611136
FAM49A,0.0002879287983838453,0.3591717539229928,0.3057480633490286,0.5,0.0,0.48199052,0.1928135523996965,0.21418104292646797
TCTN2,0.0003195162573077458,0.4932571296177785,0.3226169324519203,0.5,0.0,0.3351615,0.1941330389299216,0.21417212066853608
CRISP1,0.0,0.7812886826495326,2.144631052177657e-07,0.5,0.0,0.28947443,0.1815673039627018,0.2141526546993723
KLF3,0.0,0.5140470369704836,0.3057483492998432,0.5,0.0,0.3273903,0.1930489668654398,0.2141497197890732
THSD7B,0.0,0.387611477072555,0.3057482713132554,0.5,0.0,0.45371893,0.193005697242277,0.2141283221114993
CX3CR1,0.0,0.6955984042045134,0.1103571177696854,0.5,0.0,0.2922502,0.3010017085471526,0.21412328850635548
SSR1,0.0,0.3904140422953697,0.3057478293892733,0.5,0.0,0.45088303,0.192575026253617,0.21412158886746493
CTDP1,0.0,0.6950659964878584,0.3057480633490269,0.5,0.0,0.14597258,0.1929802833935338,0.21406992479992573
IGKC,0.0,0.0,0.895785484457071,0.5,0.0,0.39840597,0.2150815262610296,0.21404901666856066
ZFP91,0.0,0.5966177495086924,0.3057478553847992,0.5,0.0,0.24430649,0.1928727041193409,0.21404702620945837
COL4A5,0.0,0.4666185212655026,0.3057476474205725,0.5,0.0,0.37430102,0.1929893904194924,0.2140460553661864
APBB3,0.0,0.5003930210353925,0.3128182732168936,0.5,0.0,0.3351615,0.1932054837699146,0.21403364518961257
CCDC78,0.005088873700166701,0.0,0.8693459325141567,0.5,0.0,0.4104976,0.2129311342350889,0.21402807198717352
BASP1,0.0,0.5117511316987421,0.3107821149724798,0.5,0.0,0.3252977,0.1931082690457054,0.21402708358562042
MAD1L1,0.0,0.4673607190869759,0.3057480633490277,0.5,0.0,0.37342945,0.1929239529472335,0.21402024331974934
ATAD2B,0.0,0.5137983400173887,0.3057475434384603,0.5,0.0,0.32698542,0.1930371760697473,0.21401888351924678
HSPBAP1,0.0,0.4458122111890289,0.3057478553847985,0.5,0.0,0.39494985,0.1929317853814194,0.21401459054552557
TRPM6,0.0,0.679652767112428,0.1431997876058808,0.5,0.0,0.28299928,0.2166944283788196,0.21401037756336772
UPRT,0.0,0.5726913042915474,0.2861032227841159,0.5,0.0,0.28274062,0.1924090624096189,0.21400186827592688
FAM20A,0.004861578130748176,0.5807451111655736,0.3057474394563471,0.5,0.0,0.25263885,0.1917645852307127,0.21399738159079124
SLC35A5,0.0,0.6088875172643763,0.3057476474205739,0.5,0.0,0.2317819,0.192915623169507,0.21399603056596136
FZD7,0.0,0.4618395777221097,0.3057482713132584,0.5,0.0,0.37879387,0.1929153060246841,0.2139889302414107
ZC3H15,0.0,0.4484638232468226,0.3057481673311426,0.5,0.0,0.39216736,0.1929045640978166,0.21398846174903594
NCOA4,0.0,0.3884146921564688,0.3134052605275854,0.5,0.0,0.4463877,0.1932029751623374,0.21397126751043155
PLOD3,0.0,0.4779227557597024,0.3581339880087922,0.5,0.0,0.32313302,0.1948229624170031,0.2139312533532593
EGFR,0.0,0.5519621547448618,0.3057480633490272,0.5,0.0,0.28838152,0.1928552736363163,0.21393094445132646
WBP4,0.0,0.597404993878742,0.3057480633490276,0.5,0.0,0.24286337,0.192866111807694,0.21391588227810257
NKD1,0.0,0.5820064184171957,0.3057483233043126,0.5,0.0,0.2582274,0.1928444279130018,0.21390901217908603
ZFPM1,0.0,0.5583062125503976,0.3057477514026885,0.5,0.0,0.2819271,0.1928383356641745,0.2139088252204828
SOX9,0.0,0.3487718740021566,0.3057480633490277,0.5,0.0,0.49121478,0.1927972890621329,0.21385954030278548
CD99L2,0.0,0.453434341359672,0.3057482713132562,0.5,0.0,0.3865154,0.1928183608065082,0.21385218896892286
NDUFAF6,0.0,0.6112957296188166,0.3057478813803282,0.5,0.0,0.22862616,0.1927099225541299,0.21384656013081257
LIN7C,2.6172076951637715e-06,0.4495155977542297,0.3057476474205729,0.5,0.0,0.39036596,0.192804675326596,0.21383924382624048
RYBP,0.0,0.5502317032276023,0.305747751402688,0.5,0.0,0.2896097,0.1927838876981189,0.21383044335592366
ISLR,0.0,0.5362788024788937,0.0001760473999793,0.5,0.0,0.53269696,0.1813130112429012,0.21382155960577565
PAPOLA,0.0,0.3992435853651623,0.30574806334903,0.5,0.0,0.4404748,0.1926530077217203,0.213805886575387
VPS35,0.0,0.4694723178609613,0.3057476474205713,0.5,0.0,0.37021223,0.1928297524267567,0.21379905668527796
MRPL39,0.0,0.3966115733257523,0.4168246644512437,0.5,0.0,0.35968572,0.1969114282767848,0.213783158332837
TLR4,0.0,0.5274295261953679,0.311969432495028,0.5,0.0,0.30750382,0.1929717644142692,0.21378208411332777
INTU,0.0,0.466651841145812,0.3057476474205738,0.5,0.0,0.37293842,0.1925284675981267,0.21378019934224846
RASSF5,0.0,0.689311136566198,0.128963015778676,0.5,0.0,0.2826209,0.190947083885525,0.21373085968004102
CUEDC1,0.0,0.5591236901112592,0.3057481673311419,0.5,0.0,0.2802064,0.1927174860354927,0.21372824312192312
GPATCH2L,0.0,0.4500441296222245,0.3057481153400851,0.5,0.0,0.3891661,0.1926986263975322,0.21370426322545766
PGRMC2,0.0,0.5014812887251486,0.3098633919548059,0.5,0.0,0.33461243,0.1928684012873069,0.21369825253825062
DRC7,0.3359303741289269,0.0,0.3057480633490281,0.5,0.0,0.3351615,0.1170618787046719,0.21367362174103227
OSGEP,0.0,0.4105104045114778,0.3057480633490264,0.5,0.0,0.42853123,0.1926990373214941,0.21367053640464953
BCLAF1,0.0,0.4407473312594304,0.3057479073758587,0.5,0.0,0.39822054,0.1928122660055444,0.2136557603582649
